"_airbyte_ab_id","_airbyte_emitted_at","_airbyte_data"
"9eeb1e5b-cebd-437d-8234-316b1cdb0a3c","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":11,""against_water"":1,""against_grass"":0.5,""abilities"":""['Shed Skin']"",""defense"":55,""type2"":null,""against_bug"":1,""generation"":1,""height_m"":0.7,""against_normal"":1,""speed"":30,""japanese_name"":""Transelトランセル"",""against_dark"":1,""against_ghost"":1,""hp"":50,""type1"":""bug"",""against_steel"":1,""against_poison"":1,""sp_attack"":25,""sp_defense"":25,""against_psychic"":1,""weight_kg"":9.9,""classfication"":""Cocoon Pokémon"",""capture_rate"":""120"",""name"":""Metapod"",""against_fairy"":1,""against_ice"":1,""attack"":20,""against_ground"":0.5,""against_fire"":2,""against_fight"":0.5,""against_flying"":2,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":205}"
"838ed6fa-48a5-473c-a8e6-1978889a7710","1736127776000","{""against_rock"":4,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":12,""against_water"":1,""against_grass"":0.25,""abilities"":""['Compoundeyes', 'Tinted Lens']"",""defense"":50,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":1.1,""against_normal"":1,""speed"":70,""japanese_name"":""Butterfreeバタフリー"",""against_dark"":1,""against_ghost"":1,""hp"":60,""type1"":""bug"",""against_steel"":1,""against_poison"":1,""sp_attack"":90,""sp_defense"":80,""against_psychic"":1,""weight_kg"":32,""classfication"":""Butterfly Pokémon"",""capture_rate"":""45"",""name"":""Butterfree"",""against_fairy"":1,""against_ice"":2,""attack"":45,""against_ground"":0,""against_fire"":2,""against_fight"":0.25,""against_flying"":2,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":395}"
"0a7ab8fc-e5d5-46d4-a1e2-05e53f33a3c6","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":13,""against_water"":1,""against_grass"":0.25,""abilities"":""['Shield Dust', 'Run Away']"",""defense"":30,""type2"":""poison"",""against_bug"":0.5,""generation"":1,""height_m"":0.3,""against_normal"":1,""speed"":50,""japanese_name"":""Beedleビードル"",""against_dark"":1,""against_ghost"":1,""hp"":40,""type1"":""bug"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":20,""sp_defense"":20,""against_psychic"":2,""weight_kg"":3.2,""classfication"":""Hairy Pokémon"",""capture_rate"":""255"",""name"":""Weedle"",""against_fairy"":0.5,""against_ice"":1,""attack"":35,""against_ground"":1,""against_fire"":2,""against_fight"":0.25,""against_flying"":2,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":195}"
"355a40b3-a546-48b5-8110-b7c9ec7970ed","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":14,""against_water"":1,""against_grass"":0.25,""abilities"":""['Shed Skin']"",""defense"":50,""type2"":""poison"",""against_bug"":0.5,""generation"":1,""height_m"":0.6,""against_normal"":1,""speed"":35,""japanese_name"":""Cocoonコクーン"",""against_dark"":1,""against_ghost"":1,""hp"":45,""type1"":""bug"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":25,""sp_defense"":25,""against_psychic"":2,""weight_kg"":10,""classfication"":""Cocoon Pokémon"",""capture_rate"":""120"",""name"":""Kakuna"",""against_fairy"":0.5,""against_ice"":1,""attack"":25,""against_ground"":1,""against_fire"":2,""against_fight"":0.25,""against_flying"":2,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":205}"
"5670ce93-f9d8-452f-aba5-7baa651e8bfb","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":15,""against_water"":1,""against_grass"":0.25,""abilities"":""['Swarm', 'Sniper']"",""defense"":40,""type2"":""poison"",""against_bug"":0.5,""generation"":1,""height_m"":1,""against_normal"":1,""speed"":145,""japanese_name"":""Spearスピアー"",""against_dark"":1,""against_ghost"":1,""hp"":65,""type1"":""bug"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":15,""sp_defense"":80,""against_psychic"":2,""weight_kg"":29.5,""classfication"":""Poison Bee Pokémon"",""capture_rate"":""45"",""name"":""Beedrill"",""against_fairy"":0.5,""against_ice"":1,""attack"":150,""against_ground"":1,""against_fire"":2,""against_fight"":0.25,""against_flying"":2,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":495}"
"568a2a36-2fed-45c2-95b6-dd46f5d03696","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":16,""against_water"":1,""against_grass"":0.5,""abilities"":""['Keen Eye', 'Tangled Feet', 'Big Pecks']"",""defense"":40,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":0.3,""against_normal"":1,""speed"":56,""japanese_name"":""Poppoポッポ"",""against_dark"":1,""against_ghost"":0,""hp"":40,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":35,""sp_defense"":35,""against_psychic"":1,""weight_kg"":1.8,""classfication"":""Tiny Bird Pokémon"",""capture_rate"":""255"",""name"":""Pidgey"",""against_fairy"":1,""against_ice"":2,""attack"":45,""against_ground"":0,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1059860,""against_dragon"":1,""base_total"":251}"
"f2a491e1-723e-422d-ba5b-748db0b1ce96","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":17,""against_water"":1,""against_grass"":0.5,""abilities"":""['Keen Eye', 'Tangled Feet', 'Big Pecks']"",""defense"":55,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":1.1,""against_normal"":1,""speed"":71,""japanese_name"":""Pigeonピジョン"",""against_dark"":1,""against_ghost"":0,""hp"":63,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":50,""sp_defense"":50,""against_psychic"":1,""weight_kg"":30,""classfication"":""Bird Pokémon"",""capture_rate"":""120"",""name"":""Pidgeotto"",""against_fairy"":1,""against_ice"":2,""attack"":60,""against_ground"":0,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1059860,""against_dragon"":1,""base_total"":349}"
"484fde11-c66c-458e-9da3-6bc2f383b723","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":18,""against_water"":1,""against_grass"":0.5,""abilities"":""['Keen Eye', 'Tangled Feet', 'Big Pecks']"",""defense"":80,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":1.5,""against_normal"":1,""speed"":121,""japanese_name"":""Pigeotピジョット"",""against_dark"":1,""against_ghost"":0,""hp"":83,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":135,""sp_defense"":80,""against_psychic"":1,""weight_kg"":39.5,""classfication"":""Bird Pokémon"",""capture_rate"":""45"",""name"":""Pidgeot"",""against_fairy"":1,""against_ice"":2,""attack"":80,""against_ground"":0,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1059860,""against_dragon"":1,""base_total"":579}"
"4fd637fe-659d-44c6-b3aa-cc09b941c9e4","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":19,""against_water"":1,""against_grass"":1,""abilities"":""['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']"",""defense"":35,""type2"":""dark"",""against_bug"":1,""generation"":1,""height_m"":null,""against_normal"":1,""speed"":72,""japanese_name"":""Korattaコラッタ"",""against_dark"":1,""against_ghost"":0,""hp"":30,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":25,""sp_defense"":35,""against_psychic"":1,""weight_kg"":null,""classfication"":""Mouse Pokémon"",""capture_rate"":""255"",""name"":""Rattata"",""against_fairy"":1,""against_ice"":1,""attack"":56,""against_ground"":1,""against_fire"":1,""against_fight"":2,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":253}"
"78437126-53ef-40be-8bbd-135130a9ffb5","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":20,""against_water"":1,""against_grass"":1,""abilities"":""['Run Away', 'Guts', 'Hustle', 'Gluttony', 'Hustle', 'Thick Fat']"",""defense"":70,""type2"":""dark"",""against_bug"":1,""generation"":1,""height_m"":null,""against_normal"":1,""speed"":77,""japanese_name"":""Rattaラッタ"",""against_dark"":1,""against_ghost"":0,""hp"":75,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":40,""sp_defense"":80,""against_psychic"":1,""weight_kg"":null,""classfication"":""Mouse Pokémon"",""capture_rate"":""127"",""name"":""Raticate"",""against_fairy"":1,""against_ice"":1,""attack"":71,""against_ground"":1,""against_fire"":1,""against_fight"":2,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":413}"
"edd04120-fe98-4e33-8519-99f2dd5c28c0","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":21,""against_water"":1,""against_grass"":0.5,""abilities"":""['Keen Eye', 'Sniper']"",""defense"":30,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":0.3,""against_normal"":1,""speed"":70,""japanese_name"":""Onisuzumeオニスズメ"",""against_dark"":1,""against_ghost"":0,""hp"":40,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":31,""sp_defense"":31,""against_psychic"":1,""weight_kg"":2,""classfication"":""Tiny Bird Pokémon"",""capture_rate"":""255"",""name"":""Spearow"",""against_fairy"":1,""against_ice"":2,""attack"":60,""against_ground"":0,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":262}"
"eea1d228-809c-4349-b20f-92bc4c1adff1","1736127776000","{""against_rock"":2,""percentage_male"":50,""against_electric"":2,""is_legendary"":0,""pokedex_number"":22,""against_water"":1,""against_grass"":0.5,""abilities"":""['Keen Eye', 'Sniper']"",""defense"":65,""type2"":""flying"",""against_bug"":0.5,""generation"":1,""height_m"":1.2,""against_normal"":1,""speed"":100,""japanese_name"":""Onidrillオニドリル"",""against_dark"":1,""against_ghost"":0,""hp"":65,""type1"":""normal"",""against_steel"":1,""against_poison"":1,""sp_attack"":61,""sp_defense"":61,""against_psychic"":1,""weight_kg"":38,""classfication"":""Beak Pokémon"",""capture_rate"":""90"",""name"":""Fearow"",""against_fairy"":1,""against_ice"":2,""attack"":90,""against_ground"":0,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":3840,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":442}"
"f37d6675-07b9-42d8-a066-bdaadc5fd4c5","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":23,""against_water"":1,""against_grass"":0.5,""abilities"":""['Intimidate', 'Shed Skin', 'Unnerve']"",""defense"":44,""type2"":null,""against_bug"":0.5,""generation"":1,""height_m"":2,""against_normal"":1,""speed"":55,""japanese_name"":""Arboアーボ"",""against_dark"":1,""against_ghost"":1,""hp"":35,""type1"":""poison"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":40,""sp_defense"":54,""against_psychic"":2,""weight_kg"":6.9,""classfication"":""Snake Pokémon"",""capture_rate"":""255"",""name"":""Ekans"",""against_fairy"":0.5,""against_ice"":1,""attack"":60,""against_ground"":2,""against_fire"":1,""against_fight"":0.5,""against_flying"":1,""base_egg_steps"":5120,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":288}"
"937fcd55-b805-4027-a2df-b7683004e099","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":1,""is_legendary"":0,""pokedex_number"":24,""against_water"":1,""against_grass"":0.5,""abilities"":""['Intimidate', 'Shed Skin', 'Unnerve']"",""defense"":69,""type2"":null,""against_bug"":0.5,""generation"":1,""height_m"":3.5,""against_normal"":1,""speed"":80,""japanese_name"":""Arbokアーボック"",""against_dark"":1,""against_ghost"":1,""hp"":60,""type1"":""poison"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":65,""sp_defense"":79,""against_psychic"":2,""weight_kg"":65,""classfication"":""Cobra Pokémon"",""capture_rate"":""90"",""name"":""Arbok"",""against_fairy"":0.5,""against_ice"":1,""attack"":95,""against_ground"":2,""against_fire"":1,""against_fight"":0.5,""against_flying"":1,""base_egg_steps"":5120,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":448}"
"a2a5c47c-122a-46b5-a376-333979016bed","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":0.5,""is_legendary"":0,""pokedex_number"":25,""against_water"":1,""against_grass"":1,""abilities"":""['Static', 'Lightningrod']"",""defense"":40,""type2"":null,""against_bug"":1,""generation"":1,""height_m"":0.4,""against_normal"":1,""speed"":90,""japanese_name"":""Pikachuピカチュウ"",""against_dark"":1,""against_ghost"":1,""hp"":35,""type1"":""electric"",""against_steel"":0.5,""against_poison"":1,""sp_attack"":50,""sp_defense"":50,""against_psychic"":1,""weight_kg"":6,""classfication"":""Mouse Pokémon"",""capture_rate"":""190"",""name"":""Pikachu"",""against_fairy"":1,""against_ice"":1,""attack"":55,""against_ground"":2,""against_fire"":1,""against_fight"":1,""against_flying"":0.5,""base_egg_steps"":2560,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":320}"
"071d916b-776c-4254-858d-f684700a12d3","1736127776000","{""against_rock"":1,""percentage_male"":50,""against_electric"":0.5,""is_legendary"":0,""pokedex_number"":26,""against_water"":1,""against_grass"":1,""abilities"":""['Static', 'Lightningrod', 'Surge Surfer']"",""defense"":50,""type2"":""electric"",""against_bug"":1,""generation"":1,""height_m"":null,""against_normal"":1,""speed"":110,""japanese_name"":""Raichuライチュウ"",""against_dark"":1,""against_ghost"":1,""hp"":60,""type1"":""electric"",""against_steel"":0.5,""against_poison"":1,""sp_attack"":95,""sp_defense"":85,""against_psychic"":1,""weight_kg"":null,""classfication"":""Mouse Pokémon"",""capture_rate"":""75"",""name"":""Raichu"",""against_fairy"":1,""against_ice"":1,""attack"":85,""against_ground"":2,""against_fire"":1,""against_fight"":1,""against_flying"":0.5,""base_egg_steps"":2560,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":485}"
"df9597ff-a38d-449e-a4fb-aa0d4349d287","1736127776000","{""against_rock"":0.5,""percentage_male"":50,""against_electric"":0,""is_legendary"":0,""pokedex_number"":27,""against_water"":2,""against_grass"":2,""abilities"":""['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']"",""defense"":90,""type2"":""ice"",""against_bug"":1,""generation"":1,""height_m"":null,""against_normal"":1,""speed"":40,""japanese_name"":""Sandサンド"",""against_dark"":1,""against_ghost"":1,""hp"":50,""type1"":""ground"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":10,""sp_defense"":35,""against_psychic"":1,""weight_kg"":null,""classfication"":""Mouse Pokémon"",""capture_rate"":""255"",""name"":""Sandshrew"",""against_fairy"":1,""against_ice"":2,""attack"":75,""against_ground"":1,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":5120,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":300}"
"57c91462-5201-461e-8711-31823d73d553","1736127776000","{""against_rock"":0.5,""percentage_male"":50,""against_electric"":0,""is_legendary"":0,""pokedex_number"":28,""against_water"":2,""against_grass"":2,""abilities"":""['Sand Veil', 'Sand Rush', 'Snow Cloak', 'Slush Rush']"",""defense"":120,""type2"":""ice"",""against_bug"":1,""generation"":1,""height_m"":null,""against_normal"":1,""speed"":65,""japanese_name"":""Sandpanサンドパン"",""against_dark"":1,""against_ghost"":1,""hp"":75,""type1"":""ground"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":25,""sp_defense"":65,""against_psychic"":1,""weight_kg"":null,""classfication"":""Mouse Pokémon"",""capture_rate"":""90"",""name"":""Sandslash"",""against_fairy"":1,""against_ice"":2,""attack"":100,""against_ground"":1,""against_fire"":1,""against_fight"":1,""against_flying"":1,""base_egg_steps"":5120,""base_happiness"":70,""experience_growth"":1000000,""against_dragon"":1,""base_total"":450}"
"ca4c99ad-5717-49db-a0c0-b3da6dd0212f","1736127776000","{""against_rock"":1,""percentage_male"":0,""against_electric"":1,""is_legendary"":0,""pokedex_number"":29,""against_water"":1,""against_grass"":0.5,""abilities"":""['Poison Point', 'Rivalry', 'Hustle']"",""defense"":52,""type2"":null,""against_bug"":0.5,""generation"":1,""height_m"":0.4,""against_normal"":1,""speed"":41,""japanese_name"":""Nidoran?ニドラン♀"",""against_dark"":1,""against_ghost"":1,""hp"":55,""type1"":""poison"",""against_steel"":1,""against_poison"":0.5,""sp_attack"":40,""sp_defense"":40,""against_psychic"":2,""weight_kg"":7,""classfication"":""Poison Pin Pokémon"",""capture_rate"":""235"",""name"":""Nidoran♀"",""against_fairy"":0.5,""against_ice"":1,""attack"":47,""against_ground"":2,""against_fire"":1,""against_fight"":0.5,""against_flying"":1,""base_egg_steps"":5120,""base_happiness"":70,""experience_growth"":1059860,""against_dragon"":1,""base_total"":275}"
