"_airbyte_ab_id","_airbyte_emitted_at","_airbyte_data"
"5e92b616-3312-4e0b-a31d-af06f583dac7","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Electric\"""",""Special Defense Stat"":75,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":311,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":50,""Attack EV"":0,""Health Stat"":60,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":95,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":4.2,""Defense EV"":0,""Special Attack Stat"":85,""Pokemon Id"":439,""Speed EV"":1,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":405,""Pokemon Name"":""\""Plusle\"""",""Hidden Ability Description"":""\""The Pokémon draws in all Electric-type moves. Instead of being hit by Electric-type moves, it boosts its Sp. Atk.\"""",""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":200,""Hidden Ability"":""\""Lightning Rod\"""",""Special Event Ability"":null,""Defense Stat"":40,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Cheering Pokémon\"""",""Primary Egg Group"":""\""Fairy\"""",""Evolution Details"":null,""Pokemon Height"":0.4,""Primary Ability Description"":""\""Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.\"""",""Primary Ability"":""\""Plus\""""}"
"50fd60a0-c9a1-43b9-a1df-d7e0f4b55f56","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Electric\"""",""Special Defense Stat"":85,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":312,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":40,""Attack EV"":0,""Health Stat"":60,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":95,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":4.2,""Defense EV"":0,""Special Attack Stat"":75,""Pokemon Id"":440,""Speed EV"":1,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":405,""Pokemon Name"":""\""Minun\"""",""Hidden Ability Description"":""\""Restores HP if hit by an Electric-type move instead of taking damage.\"""",""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":200,""Hidden Ability"":""\""Volt Absorb\"""",""Special Event Ability"":null,""Defense Stat"":50,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Cheering Pokémon\"""",""Primary Egg Group"":""\""Fairy\"""",""Evolution Details"":null,""Pokemon Height"":0.4,""Primary Ability Description"":""\""Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.\"""",""Primary Ability"":""\""Minus\""""}"
"9402cf86-ccfb-4f47-ac62-3fdd70d6ea5f","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":15,""Primary Type"":""\""Bug\"""",""Special Defense Stat"":85,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":313,""Male Ratio"":100,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Erratic\"""",""Attack Stat"":73,""Attack EV"":0,""Health Stat"":65,""Secondary Ability Description"":""\""Powers up Bug-type moves when the Pokémon's HP is low.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Swarm\"""",""Speed Stat"":85,""Female Ratio"":0,""Base Happiness"":50,""Pokemon Weight"":17.7,""Defense EV"":0,""Special Attack Stat"":47,""Pokemon Id"":441,""Speed EV"":1,""Secondary Egg Group"":""\""Human-Like\"""",""Special Attack EV"":0,""Base Stat Total"":430,""Pokemon Name"":""\""Volbeat\"""",""Hidden Ability Description"":""\""Gives priority to a status move.\"""",""Legendary Type"":null,""Experience Growth Total"":600000,""Catch Rate"":150,""Hidden Ability"":""\""Prankster\"""",""Special Event Ability"":null,""Defense Stat"":75,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Firefly Pokémon\"""",""Primary Egg Group"":""\""Bug\"""",""Evolution Details"":null,""Pokemon Height"":0.7,""Primary Ability Description"":""\""Raises the likelihood of meeting wild Pokémon by illuminating the surroundings.\"""",""Primary Ability"":""\""Illuminate\""""}"
"a66b9a68-2e80-4cb9-ac88-7d62031c4520","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":15,""Primary Type"":""\""Bug\"""",""Special Defense Stat"":85,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":314,""Male Ratio"":0,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Fluctuating\"""",""Attack Stat"":47,""Attack EV"":0,""Health Stat"":65,""Secondary Ability Description"":""\""The Pokémon can use \""\""not very effective\""\"" moves to deal regular damage.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Tinted Lens\"""",""Speed Stat"":85,""Female Ratio"":100,""Base Happiness"":50,""Pokemon Weight"":17.7,""Defense EV"":0,""Special Attack Stat"":73,""Pokemon Id"":442,""Speed EV"":1,""Secondary Egg Group"":""\""Human-Like\"""",""Special Attack EV"":0,""Base Stat Total"":430,""Pokemon Name"":""\""Illumise\"""",""Hidden Ability Description"":""\""Gives priority to a status move.\"""",""Legendary Type"":null,""Experience Growth Total"":1640000,""Catch Rate"":150,""Hidden Ability"":""\""Prankster\"""",""Special Event Ability"":null,""Defense Stat"":75,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Firefly Pokémon\"""",""Primary Egg Group"":""\""Bug\"""",""Evolution Details"":null,""Pokemon Height"":0.6,""Primary Ability Description"":""\""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.\"""",""Primary Ability"":""\""Oblivious\""""}"
"cfee4946-7fd3-4338-82cb-efec6d1782d3","1736128107000","{""Pre-Evolution Pokemon Id"":604,""Egg Cycle Count"":20,""Primary Type"":""\""Grass\"""",""Special Defense Stat"":80,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":315,""Male Ratio"":50,""Secondary Type"":""\""Poison\"""",""EV Yield Total"":2,""Experience Growth"":""\""Medium Slow\"""",""Attack Stat"":60,""Attack EV"":0,""Health Stat"":50,""Secondary Ability Description"":""\""Contact with the Pokémon may poison the attacker.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Poison Point\"""",""Speed Stat"":65,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":2,""Defense EV"":0,""Special Attack Stat"":100,""Pokemon Id"":443,""Speed EV"":0,""Secondary Egg Group"":""\""Grass\"""",""Special Attack EV"":2,""Base Stat Total"":400,""Pokemon Name"":""\""Roselia\"""",""Hidden Ability Description"":""\""Prevents status conditions in harsh sunlight.\"""",""Legendary Type"":null,""Experience Growth Total"":1059860,""Catch Rate"":150,""Hidden Ability"":""\""Leaf Guard\"""",""Special Event Ability"":null,""Defense Stat"":45,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Thorn Pokémon\"""",""Primary Egg Group"":""\""Fairy\"""",""Evolution Details"":""\""During The Day\"""",""Pokemon Height"":0.3,""Primary Ability Description"":""\""All status conditions heal when the Pokémon switches out.\"""",""Primary Ability"":""\""Natural Cure\""""}"
"db230763-3aab-4e37-b2da-f7beb49486cc","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Poison\"""",""Special Defense Stat"":53,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":316,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Fluctuating\"""",""Attack Stat"":43,""Attack EV"":0,""Health Stat"":70,""Secondary Ability Description"":""\""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.\"""",""Special Defense EV"":0,""Health EV"":1,""Secondary Ability"":""\""Sticky Hold\"""",""Speed Stat"":40,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":10.3,""Defense EV"":0,""Special Attack Stat"":43,""Pokemon Id"":444,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":302,""Pokemon Name"":""\""Gulpin\"""",""Hidden Ability Description"":""\""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.\"""",""Legendary Type"":null,""Experience Growth Total"":1640000,""Catch Rate"":225,""Hidden Ability"":""\""Gluttony\"""",""Special Event Ability"":null,""Defense Stat"":53,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Stomach Pokémon\"""",""Primary Egg Group"":""\""Amorphous\"""",""Evolution Details"":null,""Pokemon Height"":0.4,""Primary Ability Description"":""\""The oozed liquid has a strong stench, which damages attackers using any draining move.\"""",""Primary Ability"":""\""Liquid Ooze\""""}"
"6ea902ec-5bc6-4a1f-9fb0-b437eb31117b","1736128107000","{""Pre-Evolution Pokemon Id"":444,""Egg Cycle Count"":20,""Primary Type"":""\""Poison\"""",""Special Defense Stat"":83,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":317,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":2,""Experience Growth"":""\""Fluctuating\"""",""Attack Stat"":73,""Attack EV"":0,""Health Stat"":100,""Secondary Ability Description"":""\""Items held by the Pokémon are stuck fast and cannot be removed by other Pokémon.\"""",""Special Defense EV"":0,""Health EV"":2,""Secondary Ability"":""\""Sticky Hold\"""",""Speed Stat"":55,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":80,""Defense EV"":0,""Special Attack Stat"":73,""Pokemon Id"":445,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":467,""Pokemon Name"":""\""Swalot\"""",""Hidden Ability Description"":""\""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.\"""",""Legendary Type"":null,""Experience Growth Total"":1640000,""Catch Rate"":75,""Hidden Ability"":""\""Gluttony\"""",""Special Event Ability"":null,""Defense Stat"":83,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Poison Bag Pokémon\"""",""Primary Egg Group"":""\""Amorphous\"""",""Evolution Details"":""\""Level 26\"""",""Pokemon Height"":1.7,""Primary Ability Description"":""\""The oozed liquid has a strong stench, which damages attackers using any draining move.\"""",""Primary Ability"":""\""Liquid Ooze\""""}"
"0cad839f-5955-4a89-b4c9-f4bef4140383","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Water\"""",""Special Defense Stat"":20,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":318,""Male Ratio"":50,""Secondary Type"":""\""Dark\"""",""EV Yield Total"":1,""Experience Growth"":""\""Slow\"""",""Attack Stat"":90,""Attack EV"":1,""Health Stat"":45,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":65,""Female Ratio"":50,""Base Happiness"":35,""Pokemon Weight"":20.8,""Defense EV"":0,""Special Attack Stat"":65,""Pokemon Id"":446,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":305,""Pokemon Name"":""\""Carvanha\"""",""Hidden Ability Description"":""\""Its Speed stat is boosted every turn.\"""",""Legendary Type"":null,""Experience Growth Total"":1250000,""Catch Rate"":225,""Hidden Ability"":""\""Speed Boost\"""",""Special Event Ability"":null,""Defense Stat"":20,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Savage Pokémon\"""",""Primary Egg Group"":""\""Water 2\"""",""Evolution Details"":null,""Pokemon Height"":0.8,""Primary Ability Description"":""\""This Pokémon inflicts damage with its rough skin to the attacker on contact.\"""",""Primary Ability"":""\""Rough Skin\""""}"
"85cf858e-77f8-40e5-9dba-6e6a02b8f3c6","1736128107000","{""Pre-Evolution Pokemon Id"":446,""Egg Cycle Count"":20,""Primary Type"":""\""Water\"""",""Special Defense Stat"":40,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":319,""Male Ratio"":50,""Secondary Type"":""\""Dark\"""",""EV Yield Total"":2,""Experience Growth"":""\""Slow\"""",""Attack Stat"":120,""Attack EV"":2,""Health Stat"":70,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":95,""Female Ratio"":50,""Base Happiness"":35,""Pokemon Weight"":88.8,""Defense EV"":0,""Special Attack Stat"":95,""Pokemon Id"":447,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":460,""Pokemon Name"":""\""Sharpedo\"""",""Hidden Ability Description"":""\""Its Speed stat is boosted every turn.\"""",""Legendary Type"":null,""Experience Growth Total"":1250000,""Catch Rate"":60,""Hidden Ability"":""\""Speed Boost\"""",""Special Event Ability"":null,""Defense Stat"":40,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Brutal Pokémon\"""",""Primary Egg Group"":""\""Water 2\"""",""Evolution Details"":""\""Level 30\"""",""Pokemon Height"":1.8,""Primary Ability Description"":""\""This Pokémon inflicts damage with its rough skin to the attacker on contact.\"""",""Primary Ability"":""\""Rough Skin\""""}"
"b45929f5-1320-4cb9-af39-616c571dd74f","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Water\"""",""Special Defense Stat"":65,""Original Pokemon ID"":447,""Alternate Form Name"":""\""Mega\"""",""Special Event Ability Description"":null,""Pokedex Number"":319,""Male Ratio"":50,""Secondary Type"":""\""Dark\"""",""EV Yield Total"":2,""Experience Growth"":""\""Slow\"""",""Attack Stat"":140,""Attack EV"":2,""Health Stat"":70,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":105,""Female Ratio"":50,""Base Happiness"":35,""Pokemon Weight"":130.3,""Defense EV"":0,""Special Attack Stat"":110,""Pokemon Id"":1587,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":560,""Pokemon Name"":""\""Sharpedo\"""",""Hidden Ability Description"":null,""Legendary Type"":null,""Experience Growth Total"":1250000,""Catch Rate"":60,""Hidden Ability"":null,""Special Event Ability"":null,""Defense Stat"":70,""Game(s) of Origin"":""\""Omega Ruby\"""",""Classification"":""\""Brutal Pokémon\"""",""Primary Egg Group"":""\""Water 2\"""",""Evolution Details"":null,""Pokemon Height"":2.5,""Primary Ability Description"":""\""The Pokémon's strong jaw boosts the power of its biting moves.\"""",""Primary Ability"":""\""Strong Jaw\""""}"
"e2f14ff4-1348-4210-bd3a-d789b4058370","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":40,""Primary Type"":""\""Water\"""",""Special Defense Stat"":35,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":320,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Fluctuating\"""",""Attack Stat"":70,""Attack EV"":0,""Health Stat"":130,""Secondary Ability Description"":""\""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.\"""",""Special Defense EV"":0,""Health EV"":1,""Secondary Ability"":""\""Oblivious\"""",""Speed Stat"":60,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":130,""Defense EV"":0,""Special Attack Stat"":70,""Pokemon Id"":448,""Speed EV"":0,""Secondary Egg Group"":""\""Water 2\"""",""Special Attack EV"":0,""Base Stat Total"":400,""Pokemon Name"":""\""Wailmer\"""",""Hidden Ability Description"":""\""By putting pressure on the opposing Pokémon, it raises their PP usage.\"""",""Legendary Type"":null,""Experience Growth Total"":1640000,""Catch Rate"":125,""Hidden Ability"":""\""Pressure\"""",""Special Event Ability"":null,""Defense Stat"":35,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Ball Whale Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":null,""Pokemon Height"":2,""Primary Ability Description"":""\""The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.\"""",""Primary Ability"":""\""Water Veil\""""}"
"222c45ad-4381-478d-8721-0ab9dfb7c9b1","1736128107000","{""Pre-Evolution Pokemon Id"":448,""Egg Cycle Count"":40,""Primary Type"":""\""Water\"""",""Special Defense Stat"":45,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":321,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":2,""Experience Growth"":""\""Fluctuating\"""",""Attack Stat"":90,""Attack EV"":0,""Health Stat"":170,""Secondary Ability Description"":""\""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.\"""",""Special Defense EV"":0,""Health EV"":2,""Secondary Ability"":""\""Oblivious\"""",""Speed Stat"":60,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":398,""Defense EV"":0,""Special Attack Stat"":90,""Pokemon Id"":449,""Speed EV"":0,""Secondary Egg Group"":""\""Water 2\"""",""Special Attack EV"":0,""Base Stat Total"":500,""Pokemon Name"":""\""Wailord\"""",""Hidden Ability Description"":""\""By putting pressure on the opposing Pokémon, it raises their PP usage.\"""",""Legendary Type"":null,""Experience Growth Total"":1640000,""Catch Rate"":60,""Hidden Ability"":""\""Pressure\"""",""Special Event Ability"":null,""Defense Stat"":45,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Float Whale Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":""\""Level 40\"""",""Pokemon Height"":14.5,""Primary Ability Description"":""\""The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.\"""",""Primary Ability"":""\""Water Veil\""""}"
"89764565-4831-4779-84e1-57cd7d1bd5ca","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Fire\"""",""Special Defense Stat"":45,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":322,""Male Ratio"":50,""Secondary Type"":""\""Ground\"""",""EV Yield Total"":1,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":60,""Attack EV"":0,""Health Stat"":60,""Secondary Ability Description"":""\""The stat changes the Pokémon receives are doubled.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Simple\"""",""Speed Stat"":35,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":24,""Defense EV"":0,""Special Attack Stat"":65,""Pokemon Id"":450,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":1,""Base Stat Total"":305,""Pokemon Name"":""\""Numel\"""",""Hidden Ability Description"":""\""This Pokémon has its own tempo, and that prevents it from becoming confused.\"""",""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":255,""Hidden Ability"":""\""Own Tempo\"""",""Special Event Ability"":null,""Defense Stat"":40,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Numb Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":null,""Pokemon Height"":0.7,""Primary Ability Description"":""\""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.\"""",""Primary Ability"":""\""Oblivious\""""}"
"48edb38e-a03c-4090-8a88-300030c8af0e","1736128107000","{""Pre-Evolution Pokemon Id"":450,""Egg Cycle Count"":20,""Primary Type"":""\""Fire\"""",""Special Defense Stat"":75,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":323,""Male Ratio"":50,""Secondary Type"":""\""Ground\"""",""EV Yield Total"":2,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":100,""Attack EV"":1,""Health Stat"":70,""Secondary Ability Description"":""\""Reduces the power of supereffective attacks taken.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Solid Rock\"""",""Speed Stat"":40,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":220,""Defense EV"":0,""Special Attack Stat"":105,""Pokemon Id"":451,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":1,""Base Stat Total"":460,""Pokemon Name"":""\""Camerupt\"""",""Hidden Ability Description"":""\""The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.\"""",""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":150,""Hidden Ability"":""\""Anger Point\"""",""Special Event Ability"":null,""Defense Stat"":70,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Eruption Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":""\""Level 33\"""",""Pokemon Height"":1.9,""Primary Ability Description"":""\""The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen.\"""",""Primary Ability"":""\""Magma Armor\""""}"
"564f6bfc-e3e3-4ae8-8796-c29888e587a2","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Fire\"""",""Special Defense Stat"":105,""Original Pokemon ID"":451,""Alternate Form Name"":""\""Mega\"""",""Special Event Ability Description"":null,""Pokedex Number"":323,""Male Ratio"":50,""Secondary Type"":""\""Ground\"""",""EV Yield Total"":2,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":120,""Attack EV"":1,""Health Stat"":70,""Secondary Ability Description"":null,""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":null,""Speed Stat"":20,""Female Ratio"":50,""Base Happiness"":70,""Pokemon Weight"":320.5,""Defense EV"":0,""Special Attack Stat"":145,""Pokemon Id"":1588,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":1,""Base Stat Total"":560,""Pokemon Name"":""\""Camerupt\"""",""Hidden Ability Description"":null,""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":150,""Hidden Ability"":null,""Special Event Ability"":null,""Defense Stat"":100,""Game(s) of Origin"":""\""Omega Ruby\"""",""Classification"":""\""Eruption Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":null,""Pokemon Height"":2.5,""Primary Ability Description"":""\""Removes additional effects to increase the power of moves when attacking.\"""",""Primary Ability"":""\""Sheer Force\""""}"
"32bd52a5-f6f4-4864-982d-87fce7327946","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Fire\"""",""Special Defense Stat"":70,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":324,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":2,""Experience Growth"":""\""Medium Fast\"""",""Attack Stat"":85,""Attack EV"":0,""Health Stat"":70,""Secondary Ability Description"":""\""Turns the sunlight harsh when the Pokémon enters a battle.\"""",""Special Defense EV"":0,""Health EV"":0,""Secondary Ability"":""\""Drought\"""",""Speed Stat"":20,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":80.4,""Defense EV"":2,""Special Attack Stat"":85,""Pokemon Id"":452,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":470,""Pokemon Name"":""\""Torkoal\"""",""Hidden Ability Description"":""\""A hard shell protects the Pokémon from critical hits.\"""",""Legendary Type"":null,""Experience Growth Total"":1000000,""Catch Rate"":90,""Hidden Ability"":""\""Shell Armor\"""",""Special Event Ability"":null,""Defense Stat"":140,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Coal Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":null,""Pokemon Height"":0.5,""Primary Ability Description"":""\""The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.\"""",""Primary Ability"":""\""White Smoke\""""}"
"bf06b8ca-e7f5-4fe9-8c15-650ebbe54ae9","1736128107000","{""Pre-Evolution Pokemon Id"":null,""Egg Cycle Count"":20,""Primary Type"":""\""Psychic\"""",""Special Defense Stat"":80,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":325,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":1,""Experience Growth"":""\""Fast\"""",""Attack Stat"":25,""Attack EV"":0,""Health Stat"":60,""Secondary Ability Description"":""\""This Pokémon has its own tempo, and that prevents it from becoming confused.\"""",""Special Defense EV"":1,""Health EV"":0,""Secondary Ability"":""\""Own Tempo\"""",""Speed Stat"":60,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":30.6,""Defense EV"":0,""Special Attack Stat"":70,""Pokemon Id"":453,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":330,""Pokemon Name"":""\""Spoink\"""",""Hidden Ability Description"":""\""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.\"""",""Legendary Type"":null,""Experience Growth Total"":800000,""Catch Rate"":255,""Hidden Ability"":""\""Gluttony\"""",""Special Event Ability"":null,""Defense Stat"":35,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Bounce Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":null,""Pokemon Height"":0.7,""Primary Ability Description"":""\""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.\"""",""Primary Ability"":""\""Thick Fat\""""}"
"e93d1fdd-52c8-4b23-9e14-c608a08f4fd1","1736128107000","{""Pre-Evolution Pokemon Id"":453,""Egg Cycle Count"":20,""Primary Type"":""\""Psychic\"""",""Special Defense Stat"":110,""Original Pokemon ID"":null,""Alternate Form Name"":null,""Special Event Ability Description"":null,""Pokedex Number"":326,""Male Ratio"":50,""Secondary Type"":null,""EV Yield Total"":2,""Experience Growth"":""\""Fast\"""",""Attack Stat"":45,""Attack EV"":0,""Health Stat"":80,""Secondary Ability Description"":""\""This Pokémon has its own tempo, and that prevents it from becoming confused.\"""",""Special Defense EV"":2,""Health EV"":0,""Secondary Ability"":""\""Own Tempo\"""",""Speed Stat"":80,""Female Ratio"":50,""Base Happiness"":50,""Pokemon Weight"":71.5,""Defense EV"":0,""Special Attack Stat"":90,""Pokemon Id"":454,""Speed EV"":0,""Secondary Egg Group"":null,""Special Attack EV"":0,""Base Stat Total"":470,""Pokemon Name"":""\""Grumpig\"""",""Hidden Ability Description"":""\""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.\"""",""Legendary Type"":null,""Experience Growth Total"":800000,""Catch Rate"":60,""Hidden Ability"":""\""Gluttony\"""",""Special Event Ability"":null,""Defense Stat"":65,""Game(s) of Origin"":""\""Ruby\"""",""Classification"":""\""Manipulate Pokémon\"""",""Primary Egg Group"":""\""Field\"""",""Evolution Details"":""\""Level 32\"""",""Pokemon Height"":0.9,""Primary Ability Description"":""\""The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.\"""",""Primary Ability"":""\""Thick Fat\""""}"
